,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
678.0,0.6970291999999999,-0.922852,9.7407624,0.04726425,-0.0489825,0.0917415,0.4231894000000001,0.02470299999999997,-0.2260968,52.358868,4.915424,5.205221,4.34,34.5,3.790092,2.5,1,0,0,0,0,0
678.5,-0.13615159999999998,0.5145166,9.151231,-0.008949000000000002,0.006169399999999999,0.0229678,-0.504739,-0.430459,0.339161,,,,,,,,1,0,0,0,0,0
679.0,0.4935198,-0.4202994000000001,10.427562199999999,-0.033902200000000014,0.043614599999999996,-0.10921960000000001,-0.504739,-0.430459,0.339161,52.358902,4.915456,5.443752,4.2,31.9,3.790092,2.5,1,0,0,0,0,0
679.5,-0.09439700000000002,-0.6222532000000001,10.0827566,0.0025656000000000003,-0.046607600000000006,0.0253808,-0.32358180000000003,-0.18440560000000009,0.17039959999999996,,,,,,,,1,0,0,0,0,0
680.0,0.3299106,-0.4712067999999999,9.9123276,0.0076050000000000015,-0.034421600000000004,0.1714344,-0.25232740000000003,-0.0656122,0.10054679999999998,52.358936,4.9154870000000015,5.4646919999999986,4.14,33.0,3.790092,2.5,1,0,0,0,0,0
680.5,1.1904290000000002,-0.4757530000000001,10.7020786,0.011262500000000005,0.18917175,-0.14606875,0.8138728000000001,-0.0249654,0.204627,,,,,,,,1,0,0,0,0,0
681.0,-1.131805,-0.1824530000000001,8.776992799999999,0.005803,-0.0064444,-0.07941040000000002,0.9400860000000002,0.002625,0.57318,52.358969,4.915517,4.898776,4.04,31.9,3.790092,2.5,1,0,0,0,0,0
681.5,0.450389,-0.5152346,11.070753,-0.0105982,0.1288278,-0.2115364,0.9400860000000002,0.002625,0.57318,,,,,,,,1,0,0,0,0,0
682.0,0.3184250000000001,0.3972088,9.1000836,0.0394912,-0.0643528,-0.1720754,0.4546182,-0.17023519999999998,0.1294224,52.359002,4.915549,5.033974,4.03,34.400002,3.790092,2.5,1,0,0,0,0,0
682.5,0.16881359999999995,0.181436,10.1313308,0.002138000000000001,0.09475750000000001,-0.10330975,0.7292818,-0.02675839999999998,0.1232536,,,,,,,,1,0,0,0,0,0
683.0,-1.5374484,0.6256038,8.0774516,0.0529602,0.030206400000000005,-0.3450982,1.138147,0.729263,0.024198,52.359035,4.915589,4.793932,4.57,39.799999,3.790092,2.5,1,0,0,0,0,0
683.5,-0.203988,-0.7850851999999999,10.8495364,0.034543599999999994,-0.11801580000000002,-0.14183900000000002,1.138147,0.729263,0.024198,,,,,,,,1,0,0,0,0,0
684.0,-0.8178666,-1.5872790000000003,11.622358,-0.0047954000000000035,-0.07357640000000001,-0.1002706,0.4357338000000001,0.2039152,0.17140500000000006,52.359062,4.915637,3.804434,4.25,53.0,3.790092,2.5,1,0,0,0,0,0
684.5,0.997807,0.7172484000000001,8.748339399999997,-0.002825,0.0273735,0.026609999999999998,-0.23053340000000005,-0.34200980000000003,0.07210219999999999,,,,,,,,1,0,0,0,0,0
685.0,-0.1909472,-1.1157732,11.1824976,0.011759000000000002,0.06337499999999999,-0.2454994,0.4774689999999999,-0.4538848000000001,-0.10276340000000002,52.359081,4.915692,3.984058,4.34,62.900002,3.790092,2.5,1,0,0,0,0,0
685.5,-1.0998009999999998,0.4223332,9.0172326,0.022815000000000002,-0.1993194,0.07617260000000001,0.43544,-0.6597810000000001,-0.097608,,,,,,,,1,0,0,0,0,0
686.0,1.0948956,-0.6183053999999999,10.6055284,0.002504399999999997,0.0430648,0.15558280000000002,0.253339,-0.5149142,-0.0131788,52.359095,4.91575,3.368206,4.15,69.5,3.790092,2.5,1,0,0,0,0,0
686.5,0.2035096,0.12053840000000005,9.835876800000001,-3.059999999999869e-05,-0.004337000000000003,0.041598599999999986,-0.5599096,-0.10562239999999999,0.00739159999999997,,,,,,,,1,0,0,0,0,0
687.0,-0.0235692,0.1109072,8.934979199999997,0.00725375,0.13121775000000002,-0.13201949999999998,0.02347840000000001,-0.24724820000000006,0.036454199999999985,52.359109,4.915808,3.425815,4.23,67.5,3.790092,2.5,1,0,0,0,0,0
687.5,-0.7253244000000002,-0.4398006,9.614959599999999,-0.0077578,-0.0307256,-0.0416902,-0.039153,0.302412,-0.0626,,,,,,,,1,0,0,0,0,0
688.0,0.535693,-0.8109876,10.6603836,0.009529199999999998,-0.05882459999999999,0.066277,-0.039153,0.302412,-0.0626,52.359123,4.915865,3.383267,4.26,66.599998,3.790092,2.5,1,0,0,0,0,0
688.5,-0.08219339999999993,0.06179440000000001,9.362217800000002,-0.0076966,-0.008856999999999999,0.010445400000000002,-0.13157659999999996,-0.041141799999999985,0.05377700000000002,,,,,,,,1,0,0,0,0,0
689.0,0.5109274,-1.1181658,11.5503346,-0.004466750000000001,0.06933125000000001,0.03336775,0.14316920000000005,-0.005975999999999993,0.045039400000000014,52.359136,4.915921,2.28737,4.08,66.199997,3.790092,2.5,1,0,0,0,0,0
689.5,-0.5674578,-0.33290159999999996,9.768399400000002,-0.004184399999999998,0.0116672,-0.08194499999999999,0.64163,-0.4932930000000001,0.017359,,,,,,,,1,0,0,0,0,0
690.0,-0.4272384000000001,-0.0392426,9.91478,-0.0207076,-0.057145,-0.0076662000000000015,0.64163,-0.4932930000000001,0.017359,52.359147,4.9159739999999985,1.836854,4.0,68.699997,3.790092,2.5,1,0,0,0,0,0
690.5,0.9803396000000001,-0.8772086000000001,10.917911199999999,0.01182,0.0518612,-0.0293206,0.5293800000000001,-0.17019959999999998,-0.006364199999999986,,,,,,,,1,0,0,0,0,0
691.0,-0.030628200000000036,-0.2325824,10.592248,0.041156,-0.05268550000000001,0.00950625,0.06279080000000001,-0.17163820000000002,0.2643712,52.359158,4.9160260000000005,1.58397,3.96,68.199997,3.790092,2.5,1,0,0,0,0,0
691.5,-0.17670999999999998,-1.5866208000000002,11.2202444,-0.0109648,0.05763340000000001,-0.08811479999999998,0.308916,0.251427,-0.24740460000000003,,,,,,,,1,0,0,0,0,0
692.0,0.5231906000000001,0.7695316,8.389894199999999,-0.0034512,-0.140556,0.13227899999999998,1.348279,0.727409,-0.627734,52.359168,4.916081,1.354707,4.08,69.400002,3.790092,2.5,1,0,0,0,0,0
692.5,0.8074579999999999,-0.3488134,10.268678999999999,0.0151184,-0.0913216,0.22586080000000006,0.7735498000000001,0.6178128,-0.4499806000000001,,,,,,,,1,0,0,0,0,0
693.0,1.4444274,-0.6559924,10.719128,0.017287,0.1943716,-0.1525592,0.5071814,-0.017623999999999994,0.0637452,52.359179,4.916133,1.792557,3.77,69.0,3.790092,2.5,1,0,0,0,0,0
693.5,-0.01519459999999997,-0.1979463999999999,9.0189676,-0.008781,-0.06009225,0.14022749999999998,-0.2088018,-0.38467779999999996,0.16528099999999998,,,,,,,,1,0,0,0,0,0
694.0,0.4426722,-0.07064799999999997,9.9494762,-0.0037871999999999984,0.06224560000000001,-0.0951396,0.26800100000000004,-0.12698800000000002,-0.227357,52.359192,4.9161839999999986,2.166202,3.9,66.5,3.790092,2.5,1,0,0,0,0,0
694.5,-0.07375880000000003,-0.8252247999999998,9.7053482,-0.0004884000000000004,-0.034085199999999996,0.08829780000000001,0.26800100000000004,-0.12698800000000002,-0.227357,,,,,,,,1,0,0,0,0,0
695.0,-0.28061839999999993,0.4590032,9.3332646,0.0249226,0.053602,-0.1219558,0.4399612000000001,-0.05480760000000001,0.0309654,52.359206,4.916233,1.360891,3.7,65.300003,3.790092,2.5,1,0,0,0,0,0
695.5,0.2818148,-2.8082764,12.729996,0.02874775,0.035467250000000006,-0.11758825000000002,0.5176312000000001,-0.14416199999999998,0.09169879999999994,,,,,,,,1,0,0,0,0,0
696.0,0.7396216,0.3800402000000001,8.542376800000001,-0.045447,-0.07098039999999999,0.052899000000000015,0.304523,0.670652,-0.7729550000000001,52.35922,4.916281,1.4816049999999998,3.77,64.400002,3.790092,2.5,0,1,0,0,0,0
696.5,-0.2242676,-0.5965904000000001,8.328398799999999,0.014965999999999997,0.052899400000000006,-0.16184400000000002,0.304523,0.670652,-0.7729550000000001,,,,,,,,0,1,0,0,0,0
697.0,-0.23401820000000004,-1.687299,8.631210399999999,-0.008979400000000002,0.0522886,-0.06151239999999999,0.9846408000000001,0.2322718000000001,-0.4213826000000001,52.359232,4.916325,1.113117,2.95,66.800003,3.790092,2.5,0,1,0,0,0,0
697.5,-0.09158519999999992,-0.25980079999999994,10.4333644,0.0184784,-0.0631618,-0.0574196,0.03891880000000002,-0.1258742,0.15252159999999998,,,,,,,,0,1,0,0,0,0
698.0,-0.5331210000000001,-0.6343373999999999,10.2747204,-0.02004350000000001,0.165196,-0.30275125,1.7114407999999999,0.5374836000000001,0.04382460000000003,52.35924,4.916362,0.91033,2.39,71.400002,3.790092,2.5,0,0,0,1,0,0
698.5,0.12370899999999999,0.5323434,9.1098946,0.0322526,0.120459,-0.3364240000000001,2.7490240000000004,-0.836125,0.730597,,,,,,,,0,0,0,1,0,0
699.0,-0.4591226000000001,0.34492540000000005,8.673024600000002,0.0363454,0.0279158,-0.3393868,2.7490240000000004,-0.836125,0.730597,52.359244,4.916405,0.788596,3.24,81.800003,3.790092,2.5,0,0,0,1,0,0
699.5,0.010588400000000142,-0.30658040000000003,9.5306126,0.0978272,-0.06981979999999999,-0.31754899999999997,0.8283045999999998,0.08335099999999995,0.3073212,,,,,,,,0,0,0,1,0,0
700.0,0.2358724,-0.13692939999999995,8.9303728,-0.009621,-0.07433224999999999,0.0011072500000000008,-0.8603521999999999,0.0454714,0.004789200000000005,52.35924,4.916459,0.859361,3.83,100.5,3.790092,2.5,0,0,0,1,0,0
700.5,-0.14805600000000005,0.16384839999999995,9.415099199999998,0.016615200000000004,0.05302140000000001,-0.4172696,-1.619951,0.053007000000000006,0.04507,,,,,,,,0,0,0,1,0,0
701.0,-0.013997800000000015,-0.037447799999999816,9.522716,0.020616199999999998,0.02473920000000001,-0.012338999999999978,-1.619951,0.053007000000000006,0.04507,52.359229,4.916514,0.5707409999999999,3.57,108.599999,3.790092,2.5,0,0,0,1,0,0
701.5,0.41336,-0.15798619999999985,9.4881998,0.0367424,0.031061400000000006,-0.3630264,-0.34230000000000005,0.11631379999999998,-0.34603559999999994,,,,,,,,0,0,0,1,0,0
702.0,0.5615357999999999,0.687458,8.904171600000002,0.06856775,-0.008742750000000004,-0.08708400000000001,0.3912816,-1.0143346,0.4590256,52.359211,4.916563,1.180241,3.8,120.699997,3.790092,2.5,0,0,0,1,0,0
702.5,-1.0138988000000002,0.2483152,9.180901400000002,0.050944800000000005,0.006719000000000008,-0.4203543999999999,0.9171288,-0.222692,0.423742,,,,,,,,0,0,0,1,0,0
703.0,0.5532808000000001,0.4991426000000001,9.4404628,-0.023823000000000004,-0.1095556,-0.055648199999999995,0.8681660000000001,-0.23995700000000006,0.520317,52.359185,4.916604,1.497734,3.74,133.300003,3.790092,2.5,0,0,0,1,0,0
703.5,-0.030388999999999913,0.3571883999999999,8.983912400000001,0.008979200000000001,0.050089399999999985,-0.21917220000000004,0.8488543999999999,-0.09205080000000003,0.30885799999999997,,,,,,,,0,0,0,1,0,0
704.0,0.18526440000000005,-0.5915654,10.6190478,0.017134000000000003,-0.1107466,0.021563,-0.9018476000000002,-0.31583100000000003,0.053376599999999975,52.359157,4.916633999999998,1.826324,3.36,147.0,3.790092,2.5,1,0,0,0,0,0
704.5,-0.237966,0.164088,9.2148794,-0.01691275,-0.0503565,0.08135724999999999,-0.17195239999999998,-0.07713459999999997,0.2941132000000001,,,,,,,,1,0,0,0,0,0
705.0,0.04205379999999999,0.48442700000000005,9.751051400000001,0.010354,0.010720400000000008,0.02709120000000001,-0.14461,-0.376357,0.685996,52.359124,4.916654,1.856685,3.63,157.699997,3.790092,2.5,1,0,0,0,0,0
705.5,0.872782,-1.3186846,11.652926600000002,-0.0123086,0.05897740000000001,-0.13695220000000002,-0.14461,-0.376357,0.685996,,,,,,,,1,0,0,0,0,0
706.0,0.022073800000000008,-0.3932005999999999,9.7543416,0.0015882000000000008,-0.0211048,-0.046424400000000005,-0.3452078,-0.2953100000000001,0.21385679999999999,52.359089,4.916671,1.97719,3.87,160.0,3.790092,2.5,1,0,0,0,0,0
706.5,-0.2016552000000001,0.14476560000000002,8.4420578,-0.0009927499999999988,-0.15397175000000002,0.21379675,-0.8521110000000001,-0.2444742,0.1040936,,,,,,,,1,0,0,0,0,0
707.0,-0.8979066000000001,-0.0023329999999999853,8.667581000000002,0.011972599999999998,0.056045000000000005,-0.003634599999999996,-0.258369,-0.288772,0.80366,52.359054,4.91669,1.750771,3.75,158.899994,3.790092,2.5,1,0,0,0,0,0
707.5,-0.5659026,-0.4505086,10.0730058,0.002260000000000007,-0.08328899999999999,0.016156999999999998,-0.258369,-0.288772,0.80366,,,,,,,,1,0,0,0,0,0
708.0,1.4240882,0.5863013999999998,10.0418392,0.06792640000000001,0.14605359999999998,0.07372940000000001,-0.18524920000000003,-0.21316299999999996,0.057783200000000035,52.359019,4.916711,1.888673,4.12,157.0,3.790092,2.5,1,0,0,0,0,0
708.5,0.32536420000000005,-0.213739,10.5711316,-0.0524565,0.020425,-0.10911225,0.02660420000000001,-0.7069025999999999,-0.15664560000000002,,,,,,,,1,0,0,0,0,0
709.0,-0.7399806,-1.1829516000000002,10.1384492,0.018355999999999997,0.001923999999999998,-0.1951658,0.5589258,-0.12334760000000004,-0.1531266,52.358984,4.916734,2.0205330000000004,3.89,156.0,3.790092,2.5,1,0,0,0,0,0
709.5,-0.7996215999999998,3.4987854,1.8560528000000005,0.0054364000000000105,-0.10024,0.12705619999999998,0.115075,-0.380807,-0.1451,,,,,,,,1,0,0,0,0,0
710.0,-0.4825726,-0.5547162000000001,3.6740598,0.00012199999999999712,-0.005925199999999993,0.0575114,0.0031071999999999988,-0.6569288000000001,0.06405059999999993,52.358949,4.916755,2.320849,4.1,158.300003,3.790092,2.5,1,0,0,0,0,0
710.5,-0.5397012000000001,1.8958334,6.485985400000001,-9.1800000000003e-05,0.048318000000000014,-0.059191000000000014,0.06611280000000001,-0.053551800000000004,-0.14611059999999998,,,,,,,,1,0,0,0,0,0
711.0,-0.7335198,-1.2534204,10.6708524,-0.028939,-0.038368999999999986,0.026571749999999998,-0.16632919999999998,-0.5523301999999999,0.5129488,52.358911,4.916777,2.828012,4.47,158.399994,3.790092,2.5,1,0,0,0,0,0
711.5,-0.04007940000000003,-3.7604404,12.762060000000002,-0.0463022,-0.0007942000000000004,-0.012858400000000016,0.34914,-1.226767,1.200369,,,,,,,,1,0,0,0,0,0
712.0,-0.15565320000000002,1.1043473999999995,8.671170400000001,0.02764080000000001,0.006139000000000004,0.069209,0.34914,-1.226767,1.200369,52.358876,4.916798,2.632295,3.79,158.899994,3.790092,2.5,1,0,0,0,0,0
712.5,0.9849458000000001,-1.3808382,11.279346999999998,0.049386800000000015,0.046607600000000006,-0.2243644,0.015690999999999997,-0.12947700000000012,-0.08771660000000013,,,,,,,,1,0,0,0,0,0
713.0,2.0192434,-0.5283351999999997,5.394678399999999,0.050051249999999985,-0.17829099999999998,0.39403425,-0.6313546000000001,-0.5087216000000001,-0.22162739999999995,52.358843,4.916817,2.774959,3.93,159.699997,3.790092,2.5,1,0,0,0,0,0
713.5,0.061136600000000076,1.3077972000000002,7.276872999999998,0.0025653999999999955,0.15903399999999998,-0.1922642,-0.05643,1.1309360000000002,0.120845,,,,,,,,1,0,0,0,0,0
714.0,-0.5956333999999999,-0.6192026000000004,9.652467,-0.035551400000000004,-0.05448760000000001,0.0566866,-0.05643,1.1309360000000002,0.120845,52.358809,4.916837,2.912251,3.91,158.899994,3.790092,2.5,1,0,0,0,0,0
714.5,-1.3884952,-0.6461218000000002,9.6949996,0.0235176,-0.043095199999999986,0.0996292,-0.4214919999999999,0.13211420000000004,0.14540619999999996,,,,,,,,1,0,0,0,0,0
715.0,2.1773492,-0.6208176,11.182437599999998,-0.03917075,0.09254325,-0.14927599999999994,0.5739988,-0.05194299999999998,0.13047119999999998,52.358776,4.916858,3.080064,3.82,157.5,3.790092,2.5,1,0,0,0,0,0
715.5,-0.3691524000000001,-2.6317460000000006,14.426567000000002,-0.0242812,-0.0026570000000000014,-0.02589980000000001,-0.6086008,1.3478356000000002,-0.7357487999999999,,,,,,,,1,0,0,0,0,0
716.0,-0.08644080000000001,3.9907496000000013,1.1556735999999996,0.03152,-0.014965799999999996,-0.0353376,-0.430842,1.704148,-0.643203,52.358744,4.91688,3.059034,3.83,156.399994,3.790092,2.5,1,0,0,0,0,0
716.5,0.6919441999999999,-0.08416739999999975,7.4638719999999985,-0.022723400000000008,0.020738200000000002,-0.021990400000000018,-0.19775299999999998,1.1436414,-0.4216246,,,,,,,,1,0,0,0,0,0
717.0,2.2239492000000003,,6.286961799999999,0.045049999999999986,-0.08936700000000003,0.1588204,-0.5798974,0.4289870000000001,-0.5801769999999999,52.358711,4.916901,3.450419,4.01,157.899994,3.790092,2.5,1,0,0,0,0,0
717.5,-2.817369,4.162554,8.070093199999999,0.05318200000000002,0.079181,-0.05585450000000002,0.5061254,-1.6129959999999999,-0.01809900000000022,,,,,,,,1,0,0,0,0,0
718.0,1.3712069999999998,-0.8868999999999995,11.433265400000002,-0.0135912,0.034849000000000005,-0.08826759999999999,1.54576,-1.864084,2.242931,52.358676,4.916924,3.484318,4.12,158.600006,3.790092,2.5,0,0,0,0,0,1
718.5,-1.8640088,3.408815,5.304768,0.005100400000000015,-0.13682979999999997,0.1949214,1.54576,-1.864084,2.242931,,,,,,,,0,0,0,0,0,1
719.0,-0.09044879999999993,-0.2363510000000009,12.8137448,-0.013255399999999995,0.0318252,-0.091566,0.5051864,-0.28677299999999994,0.6630326,52.35864,4.916947,3.642911,4.59,157.800003,3.790092,2.5,0,0,0,0,0,1
719.5,1.0887344000000003,-0.010408800000000074,7.378747399999999,0.09513950000000003,0.05264750000000002,0.01649275,-0.09611580000000003,-0.4964684000000002,-0.437575,,,,,,,,0,0,0,0,0,1
720.0,-0.7892724000000003,2.009612,9.4643912,-0.06355879999999997,0.061879000000000024,-0.0894586,-1.594408,0.25721400000000005,-0.4855642,52.35860200000001,4.916972,3.604114,4.47,157.699997,3.790092,2.5,0,0,0,0,0,1
720.5,2.7853054,-1.7249858,12.3055686,0.018905599999999988,-0.07702780000000001,0.0416598,-2.166328,-0.008322,-0.873841,,,,,,,,0,0,0,0,0,1
721.0,2.5590043999999996,1.9941188000000003,7.094001400000002,0.0016799999999999981,0.0802654,-0.07824960000000003,-0.7155736000000001,-0.3331172,-0.3178306,52.35856,4.917003,3.658455000000001,5.28,153.5,3.790092,2.5,0,0,0,0,0,1
721.5,-0.3710071999999999,0.4191628,8.651729,-0.027641000000000002,-0.07489000000000001,0.1908592,-0.1832466,-0.2055051999999999,-0.23667680000000005,,,,,,,,0,0,0,0,0,1
722.0,2.1869202000000003,-0.5751746000000003,8.7759164,0.06383350000000003,0.086702,-0.17890174999999994,1.4595114000000002,-0.105805,-1.1718178,52.358519,4.9170370000000005,3.378448,5.57,155.699997,3.790092,2.5,0,0,0,0,0,1
722.5,0.9731011999999996,-3.4907095999999997,18.7300582,-0.1130066,-0.017928200000000002,-0.11664139999999999,,-0.4816170000000001,-2.210415,,,,,,,,0,0,0,0,0,1
723.0,1.5007784000000002,1.5723836000000009,6.299763799999999,0.1146866,-0.036345200000000015,0.103172,,-0.4816170000000001,-2.210415,52.358471,4.91707,3.605571,5.81,155.600006,3.790092,2.5,0,0,0,0,0,1
723.5,0.7862814,-0.7793424000000002,10.9477618,-0.064872,0.006108400000000004,-0.10592080000000001,0.147222,-0.06634860000000002,-0.3037548,,,,,,,,0,0,0,0,0,1
724.0,-0.16893339999999998,-2.3735602000000005,13.316058000000002,0.006031999999999996,-0.08624399999999999,0.22765525,-0.6171776,-0.6949886000000001,-0.2524266,52.358424,4.9170940000000005,3.276417,5.15,159.600006,3.790092,2.5,1,0,0,0,0,0
724.5,-0.4174278000000001,0.5237290000000001,5.8398031999999995,0.026969,0.065605,-0.102042,-0.8097,0.098041,-1.369225,,,,,,,,1,0,0,0,0,0
725.0,-0.6230907999999998,-4.9845489999999995,13.0870048,-0.0025351999999999987,-0.02657180000000001,-0.0244338,-0.8097,0.098041,-1.369225,52.358374,4.917127,3.604857,5.7,157.399994,3.790092,2.5,1,0,0,0,0,0
725.5,3.0407986,1.2085551999999995,10.1840326,0.028374,-0.0199748,0.03188620000000001,-0.12874000000000002,-0.3920424,-0.4305468,,,,,,,,1,0,0,0,0,0
726.0,2.4030522000000003,-0.25675000000000026,9.2317492,-0.08452599999999998,0.036612500000000006,0.05314374999999999,-0.17655639999999997,-1.6881110000000001,-0.4803679999999998,52.35833,4.917154,3.891797,5.34,157.100006,3.790092,2.5,1,0,0,0,0,0
726.5,0.6601798000000001,-2.3770898,11.430992200000002,-0.006352800000000014,-0.014049399999999995,-0.125407,0.232704,-1.168794,-0.8879739999999999,,,,,,,,1,0,0,0,0,0
727.0,-0.04259220000000001,0.4971688,5.883113599999999,0.05839700000000001,0.0486542,0.1042716,0.232704,-1.168794,-0.8879739999999999,52.358286,4.91718,3.796352,4.84,160.800003,3.790092,2.5,1,0,0,0,0,0
727.5,1.308216,-3.7682172,12.673166400000001,0.0617566,-0.1145032,-0.02822139999999998,-0.6137232,-1.2309092,-0.7608165999999998,,,,,,,,1,0,0,0,0,0
728.0,0.14799599999999985,0.6613763999999994,7.1773916,-0.065361,0.07507319999999999,-0.010781399999999995,0.1328776,-0.5087008000000001,-0.278118,52.358242,4.917209,3.818585,4.93,157.100006,3.790092,2.5,1,0,0,0,0,0
728.5,-0.3753742,-1.8748364,12.4031366,-0.04111775,-0.05318175,0.06551325,0.41057840000000007,-1.0335844,1.645982,,,,,,,,1,0,0,0,0,0
729.0,-1.1422138000000002,-0.9289535999999996,11.3802642,0.016156999999999998,0.025777999999999992,-0.07302659999999997,1.0587540000000002,-1.0799746000000001,1.1182046,52.3582,4.917242,4.008242,4.8,156.5,3.790092,2.5,1,0,0,0,0,0
729.5,0.3932006,-1.3393823999999996,9.621839,0.0646888,0.02449500000000001,-0.0002748000000000084,-0.4991906,0.03742580000000029,0.10100479999999994,,,,,,,,1,0,0,0,0,0
730.0,2.4412772000000005,-1.8503698,12.3515712,0.022509800000000003,-0.048806799999999984,0.11300659999999997,-1.4817314,0.1696261999999999,1.3132232,52.358162,4.917267,4.163231,4.54,158.100006,3.790092,2.5,1,0,0,0,0,0
730.5,0.1604987999999999,-4.2664626,12.999128599999999,-0.0522275,0.09628475,-0.05516725,-1.174657,,,,,,,,,,1,0,0,0,0,0
731.0,-0.427418,-3.2060234000000003,14.964533,-0.0204024,0.1277282,-0.25576180000000004,-0.6917884000000001,,,52.358126,4.917294,4.072864,4.17,156.600006,3.790092,2.5,1,0,0,0,0,0
731.5,-1.3616358000000002,-0.8293524000000003,8.002017599999999,0.06630740000000003,-0.1178018,-0.0338714,1.9412881999999998,-1.3880958000000003,-1.0012190000000003,,,,,,,,1,0,0,0,0,0
732.0,0.4502691999999998,-5.7426546,7.824769000000001,0.0502422,0.0021076000000000037,-0.0453554,,-1.8608912000000004,,52.358089,4.917314,4.501655,4.15,165.300003,3.790092,2.5,0,1,0,0,0,0
732.5,,2.9170304,5.936293999999998,-0.097163,-0.054518,0.016149249999999997,0.022571999999999943,,3.0958678,,,,,,,,0,1,0,0,0,0
